Account_id: 1 | Owner_name: Randy Schmidt | Balance: 3603386089
Account_id: 12452 | Owner_name: Madeline Tyler | Balance: 13849334275
Account_id: 12453 | Owner_name: Andrea Riley | Balance: 19162031576
Account_id: 12454 | Owner_name: Mrs. Jordan | Balance: 13670335947
Account_id: 12455 | Owner_name: Jennifer Bailey | Balance: 1809159079
Account_id: 12456 | Owner_name: Tara Singleton | Balance: 18860453008
Account_id: 12457 | Owner_name: Monique Randolph | Balance: 17875066628
Account_id: 12458 | Owner_name: Catherine Richards | Balance: 2823617915
Account_id: 12459 | Owner_name: Timothy Joyce | Balance: 8295831369
Account_id: 12460 | Owner_name: Joseph Blanchard | Balance: 9479632184
Account_id: 12461 | Owner_name: Alexander Torres | Balance: 10588448195
Account_id: 12462 | Owner_name: Cassandra Gray | Balance: 126307988
Account_id: 12463 | Owner_name: Billy Munoz | Balance: 6680720846
Account_id: 12464 | Owner_name: Donald Shaw | Balance: 10794947360
Account_id: 12465 | Owner_name: Scott Fisher | Balance: 11139059547
Account_id: 12466 | Owner_name: Clayton Hill | Balance: 2511472404
Account_id: 12467 | Owner_name: Theresa Stephens | Balance: 15838886276
Account_id: 12468 | Owner_name: Meredith Maldonado | Balance: 11536414052
Account_id: 12469 | Owner_name: William Cole | Balance: 7884471588
Account_id: 12470 | Owner_name: Richard Anderson | Balance: 12979995846
Account_id: 12471 | Owner_name: Ashley Rodriguez | Balance: 15063445190
Account_id: 12472 | Owner_name: Alexandra Reyes | Balance: 2008639554
Account_id: 12473 | Owner_name: Brianna Collins | Balance: 10714663915
Account_id: 12474 | Owner_name: Adam Chan | Balance: 3490199938
Account_id: 12475 | Owner_name: Marc Smith | Balance: 3963815848
Account_id: 12476 | Owner_name: Cynthia Mullins | Balance: 12387159590
Account_id: 12477 | Owner_name: Shannon Hood | Balance: 7061089417
Account_id: 12478 | Owner_name: Amanda Spencer | Balance: 5554687086
Account_id: 12479 | Owner_name: Thomas Greer | Balance: 11963555378
Account_id: 12480 | Owner_name: Tracy Schaefer | Balance: 19245674534
Account_id: 12481 | Owner_name: Michael Sanchez | Balance: 4849254420
Account_id: 12482 | Owner_name: Heidi Johnston | Balance: 17707942180
Account_id: 12483 | Owner_name: Daniel Perez | Balance: 7505888952
Account_id: 12484 | Owner_name: Craig Snyder | Balance: 1817148368
Account_id: 12485 | Owner_name: Samantha Howell | Balance: 24807504
Account_id: 12486 | Owner_name: David Martin | Balance: 4338555990
Account_id: 12487 | Owner_name: Nancy Cortez | Balance: 5931758856
Account_id: 12488 | Owner_name: Courtney Campbell | Balance: 3037077746
Account_id: 12489 | Owner_name: Michael Day | Balance: 2115174299
Account_id: 12490 | Owner_name: Isaiah Parsons | Balance: 16806518449
Account_id: 12491 | Owner_name: Katelyn King | Balance: 4772844383
Account_id: 12492 | Owner_name: Heather Miller | Balance: 6266830713
Account_id: 12493 | Owner_name: Mary Buck | Balance: 3274440022
Account_id: 12494 | Owner_name: Allison Shaffer | Balance: 8191078079
Account_id: 12495 | Owner_name: Kevin Davis | Balance: 18324662570
Account_id: 12496 | Owner_name: Melanie Perez | Balance: 4198617623
Account_id: 12497 | Owner_name: Sarah Owens | Balance: 14084604547
Account_id: 12498 | Owner_name: Michael Spencer | Balance: 12761720850
Account_id: 12499 | Owner_name: Logan Gregory | Balance: 11197772099
Account_id: 12500 | Owner_name: Sarah Olson | Balance: 5250259926
Account_id: 12501 | Owner_name: Kathy Mitchell | Balance: 6065001832
Account_id: 12502 | Owner_name: Louis Navarro | Balance: 1267841178
Account_id: 12503 | Owner_name: Erin Colon | Balance: 6074393010
Account_id: 12504 | Owner_name: Steven Allen | Balance: 11901405904
Account_id: 12505 | Owner_name: Sandra Walter | Balance: 706018953
Account_id: 12506 | Owner_name: Mary Nguyen | Balance: 9776199349
Account_id: 12507 | Owner_name: Jessica Castillo | Balance: 14813305822
Account_id: 12508 | Owner_name: Erin Johnson | Balance: 486333126
Account_id: 12509 | Owner_name: Allison Cervantes | Balance: 13921598165
Account_id: 12510 | Owner_name: Morgan Schmidt | Balance: 13755058881
Account_id: 12511 | Owner_name: Robin Sims | Balance: 1304444427
Account_id: 12512 | Owner_name: Kathy Mitchell | Balance: 6984374231
Account_id: 12513 | Owner_name: Gerald Andrews | Balance: 18807534132
Account_id: 12514 | Owner_name: Madison Logan | Balance: 18148391319
Account_id: 12515 | Owner_name: Joshua Avila | Balance: 13908026311
Account_id: 12516 | Owner_name: Bradley Bennett | Balance: 4134228477
Account_id: 12517 | Owner_name: Matthew Briggs | Balance: 15735662139
Account_id: 12518 | Owner_name: Natasha Johnson | Balance: 3492062920
Account_id: 12519 | Owner_name: Cameron Bryant | Balance: 1044710540
Account_id: 12520 | Owner_name: Jessica Kelly | Balance: 16832853892
Account_id: 12521 | Owner_name: Jeanne Williams | Balance: 16160960676
Account_id: 12522 | Owner_name: Mary Baker | Balance: 19380027954
Account_id: 12523 | Owner_name: Bryan Lee | Balance: 6912449326
Account_id: 12524 | Owner_name: Andrew Reeves | Balance: 16439998751
Account_id: 12525 | Owner_name: Katie Thomas | Balance: 13384026981
Account_id: 12526 | Owner_name: Rebecca Wolfe | Balance: 11118926605
Account_id: 12527 | Owner_name: Jacob Rhodes | Balance: 2310006090
Account_id: 12528 | Owner_name: Clayton Hill | Balance: 5543315349
Account_id: 12529 | Owner_name: Steven Lewis | Balance: 18311249500
Account_id: 12530 | Owner_name: Diane Chapman | Balance: 4872989070
Account_id: 12531 | Owner_name: Richard Parks | Balance: 14323497232
Account_id: 12532 | Owner_name: Zachary Williams | Balance: 8203765287
Account_id: 12533 | Owner_name: Alexander Simon | Balance: 14407998809
Account_id: 12534 | Owner_name: Aaron Clark | Balance: 8574766986
Account_id: 12535 | Owner_name: Jacob Brown | Balance: 17108876477
Account_id: 12536 | Owner_name: Kelly Valdez | Balance: 140378102
Account_id: 12537 | Owner_name: Kathleen Deleon | Balance: 2239077677
Account_id: 12538 | Owner_name: Felicia Mcgrath | Balance: 2900286783
Account_id: 12539 | Owner_name: Monica Patel | Balance: 8976184891
Account_id: 12540 | Owner_name: Christopher Torres | Balance: 9245882874
Account_id: 12541 | Owner_name: William Marquez | Balance: 13698829291
Account_id: 12542 | Owner_name: Melissa Small | Balance: 6457114894
Account_id: 12543 | Owner_name: Alison Barnes | Balance: 18504255922
Account_id: 12544 | Owner_name: Dr. Melissa | Balance: 16955961797
Account_id: 12545 | Owner_name: Howard Beltran | Balance: 17615041063
Account_id: 12546 | Owner_name: Alexandra Weiss | Balance: 17684030938
Account_id: 12547 | Owner_name: Hannah Casey | Balance: 1952876389
Account_id: 12548 | Owner_name: Renee Fischer | Balance: 97231629
Account_id: 12549 | Owner_name: Michael Anderson | Balance: 14740606619
Account_id: 12550 | Owner_name: Nancy Kirby | Balance: 17723832744
Account_id: 12551 | Owner_name: Matthew Gonzalez | Balance: 8376292238
Account_id: 12552 | Owner_name: Shirley Leon | Balance: 11210679474
Account_id: 12553 | Owner_name: Dr. Jesse | Balance: 207013092
Account_id: 12554 | Owner_name: Jessica Holland | Balance: 7404798795
Account_id: 12555 | Owner_name: Jonathan Dean | Balance: 10296096333
Account_id: 12556 | Owner_name: David Jones | Balance: 14399722175
Account_id: 12557 | Owner_name: Rachel Dennis | Balance: 13301062403
Account_id: 12558 | Owner_name: Todd Adams | Balance: 3648265602
Account_id: 12559 | Owner_name: Tara Rogers | Balance: 5223736939
Account_id: 12560 | Owner_name: Karen Gutierrez | Balance: 17677311859
Account_id: 12561 | Owner_name: Stephanie Watson | Balance: 12144922240
Account_id: 12562 | Owner_name: Mary Serrano | Balance: 14031733927
Account_id: 12563 | Owner_name: Sarah Paul | Balance: 17217614650
Account_id: 12564 | Owner_name: Kelly Richards | Balance: 13090579795
Account_id: 12565 | Owner_name: Brendan Black | Balance: 3823646114
Account_id: 12566 | Owner_name: Anthony Rodriguez | Balance: 5442899710
Account_id: 12567 | Owner_name: Kathryn Lopez | Balance: 9262893936
Account_id: 12568 | Owner_name: Andrea Dodson | Balance: 2281250311
Account_id: 12569 | Owner_name: Michael Cole | Balance: 9107173437
Account_id: 12570 | Owner_name: Kimberly Washington | Balance: 15523297516
Account_id: 12571 | Owner_name: Benjamin Miller | Balance: 1914325165
Account_id: 12572 | Owner_name: Luis Figueroa | Balance: 1954820086
Account_id: 12573 | Owner_name: Patrick Gonzales | Balance: 9818980616
Account_id: 12574 | Owner_name: Leslie Williams | Balance: 3770007646
Account_id: 12575 | Owner_name: Julie Washington | Balance: 10566027189
Account_id: 12576 | Owner_name: Susan Martin | Balance: 4409638096
Account_id: 12577 | Owner_name: Edward Ball | Balance: 1132313720
Account_id: 12578 | Owner_name: Janice Fernandez | Balance: 15602471029
Account_id: 12579 | Owner_name: Curtis Lee | Balance: 14098248228
Account_id: 12580 | Owner_name: Daniel Blackwell | Balance: 6448428943
Account_id: 12581 | Owner_name: Christian Pineda | Balance: 11680779374
Account_id: 12582 | Owner_name: James Wood | Balance: 4573110857
Account_id: 12583 | Owner_name: Susan Mcbride | Balance: 3997702041
Account_id: 12584 | Owner_name: Rebecca Kim | Balance: 8737562029
Account_id: 12585 | Owner_name: Matthew Young | Balance: 12252783443
Account_id: 12586 | Owner_name: Peter Mann | Balance: 5704982470
Account_id: 12587 | Owner_name: Thomas Cooper | Balance: 6939046081
Account_id: 12588 | Owner_name: William Hooper | Balance: 11001993897
Account_id: 12589 | Owner_name: Dr. Roger | Balance: 5880095348
Account_id: 12590 | Owner_name: Mary Sellers | Balance: 15374746316
Account_id: 12591 | Owner_name: Nathan Barker | Balance: 17031356015
Account_id: 12592 | Owner_name: Mike Williams | Balance: 16979749479
Account_id: 12593 | Owner_name: Angela Lucero | Balance: 19450344605
Account_id: 12594 | Owner_name: Dr. Hunter | Balance: 7731128464
Account_id: 12595 | Owner_name: Kelly Zimmerman | Balance: 8823944409
Account_id: 12596 | Owner_name: Robert Hawkins | Balance: 9915429307
Account_id: 12597 | Owner_name: Christopher Howe | Balance: 7187239961
Account_id: 12598 | Owner_name: Joanna Villarreal | Balance: 12881864073
Account_id: 12599 | Owner_name: Patrick Fischer | Balance: 4769235150
Account_id: 12600 | Owner_name: Jonathon Petersen | Balance: 9674790519
Account_id: 12601 | Owner_name: Daniel Moore | Balance: 18598820589
Account_id: 12602 | Owner_name: Andrew Singh | Balance: 18122672689
Account_id: 12603 | Owner_name: Mr. Jose | Balance: 8017862387
Account_id: 12604 | Owner_name: Russell Wilson | Balance: 1390731311
Account_id: 12605 | Owner_name: Caleb Walker | Balance: 12500095849
Account_id: 12606 | Owner_name: David Charles | Balance: 12541847636
Account_id: 12607 | Owner_name: James Simmons | Balance: 7161035557
Account_id: 12608 | Owner_name: Mariah Martinez | Balance: 11584186933
Account_id: 12609 | Owner_name: Calvin Webb | Balance: 8262556463
Account_id: 12610 | Owner_name: Jonathan Hart | Balance: 182360727
Account_id: 12611 | Owner_name: Adrian Lane | Balance: 17202726592
Account_id: 12612 | Owner_name: Steve Parrish | Balance: 17839651777
Account_id: 12613 | Owner_name: Robert Gibbs | Balance: 2956154357
Account_id: 12614 | Owner_name: Rachael Cunningham | Balance: 8176346148
Account_id: 12615 | Owner_name: David Thomas | Balance: 198442623
Account_id: 12616 | Owner_name: Melissa Davis | Balance: 13627307633
Account_id: 12617 | Owner_name: Lucas Greene | Balance: 6068415534
Account_id: 12618 | Owner_name: Matthew Lambert | Balance: 17372725018
Account_id: 12619 | Owner_name: Regina Page | Balance: 18058683526
Account_id: 12620 | Owner_name: Mr. Michael | Balance: 9443773541
Account_id: 12621 | Owner_name: Chelsea Koch | Balance: 15337101305
Account_id: 12622 | Owner_name: Vincent Hernandez | Balance: 19103436544
Account_id: 12623 | Owner_name: Melissa Ritter | Balance: 7322962276
Account_id: 12624 | Owner_name: Curtis Lloyd | Balance: 564224604
Account_id: 12625 | Owner_name: Richard Oneal | Balance: 19186550974
Account_id: 12626 | Owner_name: Jorge Baldwin | Balance: 8319704082
Account_id: 12627 | Owner_name: Jason Lam | Balance: 19259037168
Account_id: 12628 | Owner_name: Michael Lee | Balance: 17869916695
Account_id: 12629 | Owner_name: Stephen Tucker | Balance: 15176290254
Account_id: 12630 | Owner_name: Lisa Mcguire | Balance: 4516679769
Account_id: 12631 | Owner_name: Ashley Brown | Balance: 17493776076
Account_id: 12632 | Owner_name: Kathryn Hunt | Balance: 13501242233
Account_id: 12633 | Owner_name: Fernando Jordan | Balance: 12152276665
Account_id: 12634 | Owner_name: Mark Jensen | Balance: 6006031494
Account_id: 12635 | Owner_name: Larry Lynch | Balance: 15552315747
Account_id: 12636 | Owner_name: Steven Russell | Balance: 19432808653
Account_id: 12637 | Owner_name: Daniel Marsh | Balance: 3807555350
Account_id: 12638 | Owner_name: Evan Howell | Balance: 5242843647
Account_id: 12639 | Owner_name: Robert Ayala | Balance: 8273671982
Account_id: 12640 | Owner_name: Whitney Bowman | Balance: 2611116829
Account_id: 12641 | Owner_name: Jordan Gardner | Balance: 8613127998
Account_id: 12642 | Owner_name: Christina Davidson | Balance: 10306900655
Account_id: 12643 | Owner_name: Ryan Mccormick | Balance: 12396538209
Account_id: 12644 | Owner_name: Katherine Burke | Balance: 17661988837
Account_id: 12645 | Owner_name: Denise Johnson | Balance: 14626132532
Account_id: 12646 | Owner_name: Michael Smith | Balance: 4468350484
Account_id: 12647 | Owner_name: Angel Brewer | Balance: 9672595061
Account_id: 12648 | Owner_name: Patricia Roman | Balance: 6478664163
Account_id: 12649 | Owner_name: Jason Franklin | Balance: 9938733966
Account_id: 12650 | Owner_name: David Anderson | Balance: 13039812110
Account_id: 12651 | Owner_name: Morgan Schroeder | Balance: 10492006062
Account_id: 12652 | Owner_name: Jeanne Moore | Balance: 11419883293
Account_id: 12653 | Owner_name: Jennifer Wolfe | Balance: 8392264359
Account_id: 12654 | Owner_name: Samantha Schmitt | Balance: 17835841132
Account_id: 12655 | Owner_name: Madison Logan | Balance: 7605235992
Account_id: 12656 | Owner_name: Richard Barr | Balance: 14011375498
Account_id: 12657 | Owner_name: Gabriel Kennedy | Balance: 3368012675
Account_id: 12658 | Owner_name: Jesse Bennett | Balance: 5709294603
Account_id: 12659 | Owner_name: Nicholas Scott | Balance: 7139340811
Account_id: 12660 | Owner_name: Mr. Aaron | Balance: 15415067768
Account_id: 12661 | Owner_name: Cindy Shaw | Balance: 7075183187
Account_id: 12662 | Owner_name: Sara Walker | Balance: 11312770247
Account_id: 12663 | Owner_name: Jason Gray | Balance: 13759359299
Account_id: 12664 | Owner_name: Blake White | Balance: 7759289984
Account_id: 12665 | Owner_name: Charles Tucker | Balance: 9227043782
Account_id: 12666 | Owner_name: Jesus Johnson | Balance: 11214578743
Account_id: 12667 | Owner_name: Thomas Maddox | Balance: 4868817060
Account_id: 12668 | Owner_name: Melissa Allen | Balance: 11764037782
Account_id: 12669 | Owner_name: Matthew Fields | Balance: 17301941268
Account_id: 12670 | Owner_name: Aimee Miller | Balance: 15328914935
Account_id: 12671 | Owner_name: Tristan Love | Balance: 13177503212
Account_id: 12672 | Owner_name: Susan Washington | Balance: 8158999072
Account_id: 12673 | Owner_name: Madison Logan | Balance: 19700124094
Account_id: 12674 | Owner_name: James Rios | Balance: 17616309824
Account_id: 12675 | Owner_name: Rachel Harris | Balance: 1819790598
Account_id: 12676 | Owner_name: Melissa Garcia | Balance: 17655087601
Account_id: 12677 | Owner_name: Lori Jordan | Balance: 11327480014
Account_id: 12678 | Owner_name: Brandon Keith | Balance: 6169137903
Account_id: 12679 | Owner_name: Nathan Smith | Balance: 8972551178
Account_id: 12680 | Owner_name: Ryan Burns | Balance: 14517570784
Account_id: 12681 | Owner_name: Christopher Harvey | Balance: 8352512987
Account_id: 12682 | Owner_name: Jennifer Stout | Balance: 929541512
Account_id: 12683 | Owner_name: Wayne Davis | Balance: 15765538658
Account_id: 12684 | Owner_name: Elizabeth Gill | Balance: 2935993180
Account_id: 12685 | Owner_name: Gordon Brown | Balance: 11528110076
Account_id: 12686 | Owner_name: Ashley Park | Balance: 7711456829
Account_id: 12687 | Owner_name: Amanda Woodard | Balance: 3740049500
Account_id: 12688 | Owner_name: James Daniels | Balance: 26162113
Account_id: 12689 | Owner_name: Sarah Harvey | Balance: 14477868508
Account_id: 12690 | Owner_name: Erin Colon | Balance: 2152870727
Account_id: 12691 | Owner_name: Lauren Jacobs | Balance: 14729636909
Account_id: 12692 | Owner_name: Samantha Zavala | Balance: 11085062018
Account_id: 12693 | Owner_name: Joshua Mckinney | Balance: 8686624076
Account_id: 12694 | Owner_name: Francisco Trujillo | Balance: 8531977410
Account_id: 12695 | Owner_name: Dakota Martinez | Balance: 13370437064
Account_id: 12696 | Owner_name: Jeremy Spencer | Balance: 18224963124
Account_id: 12697 | Owner_name: Kelsey Ryan | Balance: 14874018523
Account_id: 12698 | Owner_name: Madeline Rodriguez | Balance: 13080674378
Account_id: 12699 | Owner_name: Jackie Smith | Balance: 17664960489
Account_id: 12700 | Owner_name: Natasha Wilson | Balance: 7678652657
Account_id: 12701 | Owner_name: Isaac Clark | Balance: 1073051322
Account_id: 12702 | Owner_name: Jason Carter | Balance: 8776082152
Account_id: 12703 | Owner_name: Eileen Hall | Balance: 11562804156
Account_id: 12704 | Owner_name: Eric Sanchez | Balance: 12038895553
Account_id: 12705 | Owner_name: Jose Estrada | Balance: 19256667478
Account_id: 12706 | Owner_name: April Chung | Balance: 11392474426
Account_id: 12707 | Owner_name: Paula Brown | Balance: 15103733416
Account_id: 12708 | Owner_name: Jeffrey Foster | Balance: 16056022791
Account_id: 12709 | Owner_name: Cassandra Graves | Balance: 7127148971
Account_id: 12710 | Owner_name: Katherine Burke | Balance: 6344044042
Account_id: 12711 | Owner_name: Brent Lopez | Balance: 4123154046
Account_id: 12712 | Owner_name: Nicholas Martinez | Balance: 16552155924
Account_id: 12713 | Owner_name: Yvonne Walters | Balance: 6272089891
Account_id: 12714 | Owner_name: Julia Rivers | Balance: 2829452011
Account_id: 12715 | Owner_name: Kayla Rodriguez | Balance: 14406557132
Account_id: 12716 | Owner_name: Dustin Nelson | Balance: 7522814875
Account_id: 12717 | Owner_name: Jennifer Terry | Balance: 13448882461
Account_id: 12718 | Owner_name: Laurie West | Balance: 16346521187
Account_id: 12719 | Owner_name: Donald Simpson | Balance: 12171083151
Account_id: 12720 | Owner_name: Kyle Rodriguez | Balance: 14957125175
Account_id: 12721 | Owner_name: Mary Jones | Balance: 2601357977
Account_id: 12722 | Owner_name: Samantha Smith | Balance: 18402011850
Account_id: 12723 | Owner_name: Mason Smith | Balance: 8242037317
Account_id: 12724 | Owner_name: Donna Tyler | Balance: 8441568087
Account_id: 12725 | Owner_name: David Le | Balance: 14069520946
Account_id: 12726 | Owner_name: Lisa Williams | Balance: 18310154412
Account_id: 12727 | Owner_name: Zachary Reynolds | Balance: 15846412875
Account_id: 12728 | Owner_name: William Kirby | Balance: 19169454629
Account_id: 12729 | Owner_name: James Kelley | Balance: 17772772336
Account_id: 12730 | Owner_name: Stephen Burns | Balance: 3990416963
Account_id: 12731 | Owner_name: Laura Green | Balance: 14245194589
Account_id: 12732 | Owner_name: Melissa English | Balance: 15685079091
Account_id: 12733 | Owner_name: John Navarro | Balance: 5289478853
Account_id: 12734 | Owner_name: Dr. Benjamin | Balance: 11553894014
Account_id: 12735 | Owner_name: Ashley Richards | Balance: 4648913856
Account_id: 12736 | Owner_name: John Bradshaw | Balance: 3006110306
Account_id: 12737 | Owner_name: Jennifer Morales | Balance: 1740198691
Account_id: 12738 | Owner_name: Christine Vance | Balance: 14480506357
Account_id: 12739 | Owner_name: Andrea Taylor | Balance: 18794647257
Account_id: 12740 | Owner_name: Melissa Romero | Balance: 15129115152
Account_id: 12741 | Owner_name: Kyle Gonzalez | Balance: 18537754084
Account_id: 12742 | Owner_name: Randall Davis | Balance: 2078406593
Account_id: 12743 | Owner_name: Suzanne Miller | Balance: 12672706118
Account_id: 12744 | Owner_name: Christopher Harvey | Balance: 9861925278
Account_id: 12745 | Owner_name: Tracie Hernandez | Balance: 14115783062
Account_id: 12746 | Owner_name: Seth Mcmahon | Balance: 2788251814
Account_id: 12747 | Owner_name: Elizabeth Foster | Balance: 4485059028
Account_id: 12748 | Owner_name: Jill Evans | Balance: 7222148126
Account_id: 12749 | Owner_name: Robert Higgins | Balance: 2662461505
Account_id: 12750 | Owner_name: Brett Davis | Balance: 16536629051
Account_id: 12751 | Owner_name: Troy Davenport | Balance: 9707149958
Account_id: 12752 | Owner_name: Renee Marsh | Balance: 12192203610
Account_id: 12753 | Owner_name: Adam Glenn | Balance: 11142224019
Account_id: 12754 | Owner_name: Erin Johnson | Balance: 7362117576
Account_id: 12755 | Owner_name: James Mcknight | Balance: 11574291856
Account_id: 12756 | Owner_name: Lauren Hernandez | Balance: 15712248872
Account_id: 12757 | Owner_name: Karen Robinson | Balance: 2947393187
Account_id: 12758 | Owner_name: Thomas Williams | Balance: 13653710299
Account_id: 12759 | Owner_name: Jeffrey Torres | Balance: 4758922474
Account_id: 12760 | Owner_name: Carol Jones | Balance: 4926124541
Account_id: 12761 | Owner_name: Mariah Martinez | Balance: 13030085041
Account_id: 12762 | Owner_name: Brian Koch | Balance: 16998534598
Account_id: 12763 | Owner_name: Brandon Murphy | Balance: 15800404123
Account_id: 12764 | Owner_name: James Smith | Balance: 14778508018
Account_id: 12765 | Owner_name: Tommy Moss | Balance: 18597616384
Account_id: 12766 | Owner_name: Joshua Carter | Balance: 2159708902
Account_id: 12767 | Owner_name: Clarence Sanders | Balance: 13523894608
Account_id: 12768 | Owner_name: Jonathan Hughes | Balance: 15423613826
Account_id: 12769 | Owner_name: Frank Washington | Balance: 14938743407
Account_id: 12770 | Owner_name: Allison Rodriguez | Balance: 5801182982
Account_id: 12771 | Owner_name: Michael Anderson | Balance: 9532346055
Account_id: 12772 | Owner_name: John Allison | Balance: 4894315480
Account_id: 12773 | Owner_name: Maria Bowen | Balance: 15262834347
Account_id: 12774 | Owner_name: Frances Maxwell | Balance: 4239157757
Account_id: 12775 | Owner_name: Jennifer Pena | Balance: 321646664
Account_id: 12776 | Owner_name: Carol Marquez | Balance: 539023609
Account_id: 12777 | Owner_name: Fernando Jordan | Balance: 14782608531
Account_id: 12778 | Owner_name: Jason Dunn | Balance: 17737538150
Account_id: 12779 | Owner_name: John Mcneil | Balance: 15541901201
Account_id: 12780 | Owner_name: Tammy Cole | Balance: 3797011166
Account_id: 12781 | Owner_name: Kevin Gilbert | Balance: 1876693767
Account_id: 12782 | Owner_name: Christopher Carter | Balance: 8681915563
Account_id: 12783 | Owner_name: Donald Tapia | Balance: 4659547749
Account_id: 12784 | Owner_name: Jonathan Foster | Balance: 6984282891
Account_id: 12785 | Owner_name: Gina Miller | Balance: 15759805278
Account_id: 12786 | Owner_name: Aaron Fuentes | Balance: 15082637505
Account_id: 12787 | Owner_name: Heather Norton | Balance: 7062904118
Account_id: 12788 | Owner_name: Joel Mathews | Balance: 10776978572
Account_id: 12789 | Owner_name: Aaron Freeman | Balance: 17624159597
Account_id: 12790 | Owner_name: Margaret Phillips | Balance: 7723677071
Account_id: 12791 | Owner_name: Richard Andrews | Balance: 8119207102
Account_id: 12792 | Owner_name: Linda Hoffman | Balance: 4704134057
Account_id: 12793 | Owner_name: Dr. Hannah | Balance: 4219783129
Account_id: 12794 | Owner_name: William Love | Balance: 5712420273
Account_id: 12795 | Owner_name: Debbie Gill | Balance: 15164513040
Account_id: 12796 | Owner_name: Laurie Price | Balance: 19317475195
Account_id: 12797 | Owner_name: Jason Frank | Balance: 16302602194
Account_id: 12798 | Owner_name: Brian Benjamin | Balance: 845317747
Account_id: 12799 | Owner_name: Susan Tucker | Balance: 86510520
Account_id: 12800 | Owner_name: Crystal Rivas | Balance: 15169494378
Account_id: 12801 | Owner_name: Angela Mendoza | Balance: 10597235611
Account_id: 12802 | Owner_name: Justin Scott | Balance: 7577251433
Account_id: 12803 | Owner_name: Aaron Frazier | Balance: 7729265111
Account_id: 12804 | Owner_name: Cassandra Gray | Balance: 9781121068
Account_id: 12805 | Owner_name: Brandon Thompson | Balance: 14249962861
Account_id: 12806 | Owner_name: Steven Gray | Balance: 2352721613
Account_id: 12807 | Owner_name: Cody West | Balance: 10763545470
Account_id: 12808 | Owner_name: Tracie Huerta | Balance: 2892037493
Account_id: 12809 | Owner_name: Cynthia Fleming | Balance: 6834821503
Account_id: 12810 | Owner_name: Mark Osborne | Balance: 2973450540
Account_id: 12811 | Owner_name: Kara Richard | Balance: 12507444483
Account_id: 12812 | Owner_name: Ronald Clayton | Balance: 18301466338
Account_id: 12813 | Owner_name: Justin Randall | Balance: 798757510
Account_id: 12814 | Owner_name: April Hickman | Balance: 11893859734
Account_id: 12815 | Owner_name: Clayton Meza | Balance: 19693030032
Account_id: 12816 | Owner_name: Lori Nelson | Balance: 6109738911
Account_id: 12817 | Owner_name: Corey Mitchell | Balance: 13579779673
Account_id: 12818 | Owner_name: Brianna Anderson | Balance: 8287515218
Account_id: 12819 | Owner_name: Robert Taylor | Balance: 16218334279
Account_id: 12820 | Owner_name: Thomas Medina | Balance: 7246258484
Account_id: 12821 | Owner_name: Rhonda Webb | Balance: 17327230610
Account_id: 12822 | Owner_name: Kaylee Lara | Balance: 8156409762
Account_id: 12823 | Owner_name: Nancy Joseph | Balance: 17248017524
Account_id: 12824 | Owner_name: Natalie Bell | Balance: 14935264305
Account_id: 12825 | Owner_name: Kenneth Rice | Balance: 4445802864
Account_id: 12826 | Owner_name: Nicholas Moran | Balance: 9197456002
Account_id: 12827 | Owner_name: Jane Cantu | Balance: 15180853580
Account_id: 12828 | Owner_name: Jacqueline Hughes | Balance: 5804278559
Account_id: 12829 | Owner_name: Grace Brennan | Balance: 10467531481
Account_id: 12830 | Owner_name: Julie Jones | Balance: 17160105903
Account_id: 12831 | Owner_name: Karla Miller | Balance: 12488512442
Account_id: 12832 | Owner_name: Denise Johnson | Balance: 4408948791
Account_id: 12833 | Owner_name: Ryan Burton | Balance: 17788359514
Account_id: 12834 | Owner_name: Dustin Griffith | Balance: 7269832968
Account_id: 12835 | Owner_name: Kristin Allen | Balance: 15500381024
Account_id: 12836 | Owner_name: Bradley Thompson | Balance: 626661531
Account_id: 12837 | Owner_name: Fred Juarez | Balance: 18680801961
Account_id: 12838 | Owner_name: David Jones | Balance: 2697271054
Account_id: 12839 | Owner_name: William Haas | Balance: 11682358409
Account_id: 12840 | Owner_name: Jessica Morrow | Balance: 513602011
Account_id: 12841 | Owner_name: Martha Jones | Balance: 15324863483
Account_id: 12842 | Owner_name: Mark Ortega | Balance: 15627799618
Account_id: 12843 | Owner_name: Leslie Fitzpatrick | Balance: 19469382882
Account_id: 12844 | Owner_name: Devon Williams | Balance: 12107364619
Account_id: 12845 | Owner_name: James Thompson | Balance: 1559912865
Account_id: 12846 | Owner_name: Eugene Black | Balance: 11163033015
Account_id: 12847 | Owner_name: Megan Roberts | Balance: 3679747913
Account_id: 12848 | Owner_name: Michael Smith | Balance: 2242013844
Account_id: 12849 | Owner_name: Mark Powell | Balance: 18283620685
Account_id: 12850 | Owner_name: Martin Leblanc | Balance: 6582841310
Account_id: 12851 | Owner_name: Victoria Allen | Balance: 14238029139
Account_id: 12852 | Owner_name: Rhonda Peterson | Balance: 16914192882
Account_id: 12853 | Owner_name: Stephanie Porter | Balance: 10841468469
Account_id: 12854 | Owner_name: Cassandra Hernandez | Balance: 17611949129
Account_id: 12855 | Owner_name: Nathaniel Barron | Balance: 4202051466
Account_id: 12856 | Owner_name: Heather Turner | Balance: 9819279417
Account_id: 12857 | Owner_name: Kylie Wright | Balance: 8783083867
Account_id: 12858 | Owner_name: Kellie Morgan | Balance: 4702863242
Account_id: 12859 | Owner_name: Jesse Sanders | Balance: 14013438726
