Account_id: 4 | Owner_id: 4718178677 | Balance: 2637369676
Account_id: 8839 | Owner_id: 9727953423 | Balance: 3202915696
Account_id: 8840 | Owner_id: 8763828875 | Balance: 3143260734
Account_id: 8842 | Owner_id: 6779142327 | Balance: 3586798532
Account_id: 8848 | Owner_id: 8339855530 | Balance: 890718714
Account_id: 8856 | Owner_id: 8222385084 | Balance: 6546003909
Account_id: 8861 | Owner_id: 9780313828 | Balance: 3649723516
Account_id: 8865 | Owner_id: 6835013410 | Balance: 5276918045
Account_id: 8867 | Owner_id: 6744208179 | Balance: 5656148742
Account_id: 8871 | Owner_id: 9098906942 | Balance: 7342636335
Account_id: 8872 | Owner_id: 8093409997 | Balance: 3354335046
Account_id: 8874 | Owner_id: 8446644820 | Balance: 1586151189
Account_id: 8878 | Owner_id: 1452063187 | Balance: 268809920
Account_id: 8885 | Owner_id: 7409089011 | Balance: 5889908000
Account_id: 8886 | Owner_id: 6826842850 | Balance: 1567377119
Account_id: 8891 | Owner_id: 5494468531 | Balance: 5293582017
Account_id: 8893 | Owner_id: 5149130226 | Balance: 3668662851
Account_id: 8896 | Owner_id: 9934393674 | Balance: 1461829230
Account_id: 8904 | Owner_id: 8145224991 | Balance: 6692469576
Account_id: 8905 | Owner_id: 6826806285 | Balance: 1466139715
Account_id: 8908 | Owner_id: 8101604747 | Balance: 8083606140
Account_id: 8910 | Owner_id: 7941129840 | Balance: 5326280658
Account_id: 8911 | Owner_id: 8214422156 | Balance: 4836526621
Account_id: 8914 | Owner_id: 1610267698 | Balance: 263326623
Account_id: 8915 | Owner_id: 4693954450 | Balance: 4461324526
Account_id: 8917 | Owner_id: 9315179267 | Balance: 8552788440
Account_id: 8918 | Owner_id: 1969129170 | Balance: 1654544779
Account_id: 8920 | Owner_id: 7207499748 | Balance: 2911350403
Account_id: 8932 | Owner_id: 7073439572 | Balance: 3174684333
Account_id: 8933 | Owner_id: 5080974567 | Balance: 1519270865
Account_id: 8934 | Owner_id: 9213445102 | Balance: 2068660320
Account_id: 8938 | Owner_id: 8363233797 | Balance: 584731792
Account_id: 8943 | Owner_id: 8413370580 | Balance: 7583063298
Account_id: 8949 | Owner_id: 9758376318 | Balance: 6225747543
Account_id: 8950 | Owner_id: 6155096151 | Balance: 3341457365
Account_id: 8951 | Owner_id: 8898510246 | Balance: 3642053646
Account_id: 8957 | Owner_id: 3057624097 | Balance: 1792672734
Account_id: 8961 | Owner_id: 9240840318 | Balance: 1998692725
Account_id: 8975 | Owner_id: 8144089918 | Balance: 552060179
Account_id: 8976 | Owner_id: 4166043474 | Balance: 1269356871
Account_id: 8978 | Owner_id: 8700300029 | Balance: 3496390863
Account_id: 8988 | Owner_id: 8635272294 | Balance: 7894769247
Account_id: 8989 | Owner_id: 4548909530 | Balance: 2730357824
Account_id: 8991 | Owner_id: 7855480706 | Balance: 332138472
Account_id: 8996 | Owner_id: 6594342828 | Balance: 650290734
Account_id: 9000 | Owner_id: 3910047204 | Balance: 1937440828
Account_id: 9010 | Owner_id: 8851877259 | Balance: 1208166324
Account_id: 9013 | Owner_id: 9387788030 | Balance: 792951573
Account_id: 9017 | Owner_id: 9236996566 | Balance: 7357530979
Account_id: 9027 | Owner_id: 8909922971 | Balance: 1866231878
Account_id: 9028 | Owner_id: 7232577427 | Balance: 1342293219
Account_id: 9034 | Owner_id: 5256511971 | Balance: 952713604
Account_id: 9036 | Owner_id: 2623264927 | Balance: 2325105540
Account_id: 9037 | Owner_id: 6597582642 | Balance: 246358183
Account_id: 9041 | Owner_id: 7312200191 | Balance: 6251515426
Account_id: 9048 | Owner_id: 8830692261 | Balance: 6394803503
Account_id: 9050 | Owner_id: 9376761951 | Balance: 7867222440
Account_id: 9052 | Owner_id: 9604790170 | Balance: 8019772596
Account_id: 9070 | Owner_id: 4501782447 | Balance: 712449101
Account_id: 9071 | Owner_id: 7608867428 | Balance: 26429554
Account_id: 9072 | Owner_id: 8789497365 | Balance: 823694963
Account_id: 9073 | Owner_id: 6958481207 | Balance: 1794394205
Account_id: 9078 | Owner_id: 3083052659 | Balance: 820616849
Account_id: 9082 | Owner_id: 5855639405 | Balance: 759908942
Account_id: 9083 | Owner_id: 4003738789 | Balance: 3134815285
Account_id: 9090 | Owner_id: 8881743738 | Balance: 1746339052
Account_id: 9091 | Owner_id: 6427012379 | Balance: 724790860
Account_id: 9095 | Owner_id: 3726141827 | Balance: 241740955
Account_id: 9101 | Owner_id: 6043739441 | Balance: 4283712137
Account_id: 9106 | Owner_id: 8534392756 | Balance: 771336825
Account_id: 9114 | Owner_id: 9433374350 | Balance: 6923849413
Account_id: 9116 | Owner_id: 2427156616 | Balance: 509327102
Account_id: 9119 | Owner_id: 6027277879 | Balance: 2537775897
Account_id: 9120 | Owner_id: 9350502436 | Balance: 1850764557
Account_id: 9121 | Owner_id: 5356158131 | Balance: 1012022535
Account_id: 9122 | Owner_id: 8905441715 | Balance: 6301487160
Account_id: 9123 | Owner_id: 5928447980 | Balance: 1513444928
Account_id: 9136 | Owner_id: 8892354268 | Balance: 6525793177
Account_id: 9139 | Owner_id: 4511533956 | Balance: 1694071211
Account_id: 9150 | Owner_id: 8713357482 | Balance: 8449415756
Account_id: 9161 | Owner_id: 9559799848 | Balance: 7300875344
Account_id: 9163 | Owner_id: 6240356407 | Balance: 3240062831
Account_id: 9167 | Owner_id: 9640854967 | Balance: 9030248470
Account_id: 9168 | Owner_id: 5141056923 | Balance: 519115407
Account_id: 9169 | Owner_id: 6675344896 | Balance: 599136173
Account_id: 9172 | Owner_id: 6420191433 | Balance: 524159944
Account_id: 9175 | Owner_id: 2260535478 | Balance: 1361570157
Account_id: 9177 | Owner_id: 5890680195 | Balance: 3683556798
Account_id: 9183 | Owner_id: 6607869790 | Balance: 1661106292
Account_id: 9188 | Owner_id: 5107097393 | Balance: 4076976916
Account_id: 9191 | Owner_id: 7964436016 | Balance: 7472509621
Account_id: 9192 | Owner_id: 6476733916 | Balance: 1694590685
Account_id: 9196 | Owner_id: 5594567512 | Balance: 1536280614
Account_id: 9206 | Owner_id: 8367844907 | Balance: 6255379287
Account_id: 9212 | Owner_id: 8393821203 | Balance: 4150636085
Account_id: 9214 | Owner_id: 3192990520 | Balance: 1566280644
Account_id: 9217 | Owner_id: 3948506900 | Balance: 730877056
Account_id: 9222 | Owner_id: 7059323738 | Balance: 111788853
Account_id: 9223 | Owner_id: 4747072108 | Balance: 4473260199
Account_id: 9226 | Owner_id: 4808847373 | Balance: 1347844560
Account_id: 9232 | Owner_id: 3752492545 | Balance: 3289945756
Account_id: 9233 | Owner_id: 9084902414 | Balance: 7001544867
Account_id: 9234 | Owner_id: 3966055134 | Balance: 3471643886
Account_id: 9239 | Owner_id: 8089292857 | Balance: 1380672642
Account_id: 9241 | Owner_id: 9522662041 | Balance: 3517657773
Account_id: 9242 | Owner_id: 8424918406 | Balance: 5839823326
Account_id: 9243 | Owner_id: 9440607080 | Balance: 6386821376
Account_id: 9244 | Owner_id: 7924531056 | Balance: 5580331032
Account_id: 9246 | Owner_id: 5933678578 | Balance: 5627046287
Account_id: 9248 | Owner_id: 3945852821 | Balance: 3612464455
Account_id: 9254 | Owner_id: 2599292875 | Balance: 2149496799
Account_id: 9259 | Owner_id: 8875299634 | Balance: 3883238239
Account_id: 9268 | Owner_id: 4891592478 | Balance: 1445557130
Account_id: 9280 | Owner_id: 5594571657 | Balance: 586216250
Account_id: 9283 | Owner_id: 5389267783 | Balance: 4671794117
Account_id: 9286 | Owner_id: 5771381797 | Balance: 2030606650
Account_id: 9289 | Owner_id: 5509679487 | Balance: 4786592927
Account_id: 9298 | Owner_id: 2622325174 | Balance: 378392214
Account_id: 9300 | Owner_id: 9253439117 | Balance: 5160469124
Account_id: 9302 | Owner_id: 7495868094 | Balance: 304446314
Account_id: 9311 | Owner_id: 9477199026 | Balance: 2862232603
Account_id: 9317 | Owner_id: 4772506237 | Balance: 4491482870
Account_id: 9322 | Owner_id: 3500865619 | Balance: 3315981527
Account_id: 9324 | Owner_id: 5068909759 | Balance: 1672541587
Account_id: 9327 | Owner_id: 1808658631 | Balance: 348936637
Account_id: 9328 | Owner_id: 7976239760 | Balance: 4463304610
Account_id: 9330 | Owner_id: 9250303605 | Balance: 347353962
Account_id: 9331 | Owner_id: 8547304737 | Balance: 8291713368
Account_id: 9334 | Owner_id: 8740709208 | Balance: 2206484798
Account_id: 9335 | Owner_id: 7015022681 | Balance: 6023867635
Account_id: 9341 | Owner_id: 9611412105 | Balance: 6625138512
Account_id: 9342 | Owner_id: 6274399646 | Balance: 6194507701
Account_id: 9343 | Owner_id: 9133138941 | Balance: 2130485410
Account_id: 9345 | Owner_id: 5143397772 | Balance: 4434857352
Account_id: 9347 | Owner_id: 4384503146 | Balance: 3123133170
Account_id: 9348 | Owner_id: 9999556793 | Balance: 4219356502
Account_id: 9350 | Owner_id: 4081083795 | Balance: 1427386462
Account_id: 9352 | Owner_id: 7456248825 | Balance: 6153564537
Account_id: 9353 | Owner_id: 2918919981 | Balance: 2509112547
Account_id: 9358 | Owner_id: 8177230195 | Balance: 5425063837
Account_id: 9361 | Owner_id: 9754861108 | Balance: 1877926631
Account_id: 9363 | Owner_id: 9606816297 | Balance: 9315734496
Account_id: 9366 | Owner_id: 8653809937 | Balance: 6710687374
Account_id: 9376 | Owner_id: 7688372638 | Balance: 1917077744
Account_id: 9382 | Owner_id: 9735443732 | Balance: 4750095632
Account_id: 9383 | Owner_id: 9953537718 | Balance: 1200610358
Account_id: 9395 | Owner_id: 7258995276 | Balance: 794577713
Account_id: 9397 | Owner_id: 6445674482 | Balance: 204066499
Account_id: 9398 | Owner_id: 6731337281 | Balance: 186849636
Account_id: 9404 | Owner_id: 3577907029 | Balance: 1564470237
Account_id: 9408 | Owner_id: 7975319277 | Balance: 4874195784
Account_id: 9409 | Owner_id: 7321371889 | Balance: 5937375598
Account_id: 9412 | Owner_id: 5942032612 | Balance: 2023427204
Account_id: 9414 | Owner_id: 9048226624 | Balance: 941224049
Account_id: 9417 | Owner_id: 5795893573 | Balance: 900317517
Account_id: 9419 | Owner_id: 8285877842 | Balance: 659366992
Account_id: 9421 | Owner_id: 9760731751 | Balance: 9149248941
Account_id: 9427 | Owner_id: 3799861088 | Balance: 916369129
Account_id: 9431 | Owner_id: 6829985949 | Balance: 4718989285
Account_id: 9433 | Owner_id: 5775953290 | Balance: 745805513
Account_id: 9444 | Owner_id: 4014029527 | Balance: 3755515330
Account_id: 9454 | Owner_id: 6506394024 | Balance: 4949526868
Account_id: 9464 | Owner_id: 3190045535 | Balance: 1116641199
Account_id: 9469 | Owner_id: 8728682270 | Balance: 3615178734
Account_id: 9470 | Owner_id: 2057988609 | Balance: 433612819
Account_id: 9488 | Owner_id: 4678530210 | Balance: 572577124
Account_id: 9491 | Owner_id: 4847861967 | Balance: 3810641640
Account_id: 9494 | Owner_id: 9593323824 | Balance: 9297129791
Account_id: 9498 | Owner_id: 9591183327 | Balance: 5114051843
Account_id: 9502 | Owner_id: 6802440350 | Balance: 6799203770
Account_id: 9507 | Owner_id: 9133138941 | Balance: 1110572942
Account_id: 9508 | Owner_id: 4373509119 | Balance: 3487629354
Account_id: 9511 | Owner_id: 8367353280 | Balance: 7996347531
Account_id: 9520 | Owner_id: 8336223957 | Balance: 610571585
Account_id: 9527 | Owner_id: 6606991590 | Balance: 5207448037
Account_id: 9530 | Owner_id: 4438345262 | Balance: 3051862061
Account_id: 9536 | Owner_id: 8390099177 | Balance: 744750753
Account_id: 9540 | Owner_id: 4256748401 | Balance: 776624588
Account_id: 9542 | Owner_id: 8163731367 | Balance: 1155299550
Account_id: 9547 | Owner_id: 8306022349 | Balance: 7352841170
Account_id: 9553 | Owner_id: 4229267271 | Balance: 2730503176
Account_id: 9554 | Owner_id: 9611412105 | Balance: 3169225352
Account_id: 9556 | Owner_id: 6342847810 | Balance: 5286209445
Account_id: 9562 | Owner_id: 5995980967 | Balance: 4668422903
Account_id: 9568 | Owner_id: 7088396088 | Balance: 4127119540
Account_id: 9570 | Owner_id: 8014899755 | Balance: 5860848126
Account_id: 9581 | Owner_id: 5735932975 | Balance: 2224545815
Account_id: 9584 | Owner_id: 7165350611 | Balance: 6571581593
Account_id: 9591 | Owner_id: 4790234980 | Balance: 3550926734
Account_id: 9593 | Owner_id: 1724499687 | Balance: 89522702
Account_id: 9594 | Owner_id: 7561728385 | Balance: 901087741
Account_id: 9599 | Owner_id: 5984928688 | Balance: 5922681211
Account_id: 9613 | Owner_id: 8614009879 | Balance: 2894155566
Account_id: 9614 | Owner_id: 8999718123 | Balance: 4329522920
Account_id: 9622 | Owner_id: 6465253129 | Balance: 723351691
Account_id: 9623 | Owner_id: 9986872679 | Balance: 6813012022
Account_id: 9624 | Owner_id: 9650997146 | Balance: 508691063
Account_id: 9625 | Owner_id: 6114730314 | Balance: 4329859074
Account_id: 9626 | Owner_id: 2970501394 | Balance: 2140280968
Account_id: 9631 | Owner_id: 7927804328 | Balance: 7167994747
Account_id: 9632 | Owner_id: 4459393864 | Balance: 2742716270
Account_id: 9634 | Owner_id: 6995187897 | Balance: 6920071994
Account_id: 9635 | Owner_id: 9690300278 | Balance: 7656814774
Account_id: 9636 | Owner_id: 5934377485 | Balance: 806465497
Account_id: 9640 | Owner_id: 4643160650 | Balance: 1007519872
Account_id: 9642 | Owner_id: 3772586841 | Balance: 1320477836
Account_id: 9644 | Owner_id: 9128661640 | Balance: 8348874084
Account_id: 9653 | Owner_id: 8204910967 | Balance: 7334744884
Account_id: 9654 | Owner_id: 3779272030 | Balance: 3410509394
Account_id: 9662 | Owner_id: 6970146347 | Balance: 1586136432
Account_id: 9663 | Owner_id: 3517862335 | Balance: 2857303054
Account_id: 9664 | Owner_id: 7296000190 | Balance: 620154597
Account_id: 9671 | Owner_id: 9286311960 | Balance: 1650487266
Account_id: 9672 | Owner_id: 5417208730 | Balance: 4718996820
Account_id: 9673 | Owner_id: 5999004583 | Balance: 5039532490
Account_id: 9680 | Owner_id: 9110254501 | Balance: 1790100512
Account_id: 9684 | Owner_id: 4152534295 | Balance: 49829254
Account_id: 9685 | Owner_id: 9578640311 | Balance: 6645000785
Account_id: 9686 | Owner_id: 5202930050 | Balance: 19304593
Account_id: 9691 | Owner_id: 8761417466 | Balance: 1283054870
Account_id: 9692 | Owner_id: 8112816198 | Balance: 6775500301
Account_id: 9697 | Owner_id: 4851723312 | Balance: 3881081116
Account_id: 9700 | Owner_id: 9589068150 | Balance: 3316261296
Account_id: 9704 | Owner_id: 8332360415 | Balance: 2912435044
Account_id: 9706 | Owner_id: 9299245072 | Balance: 8616931969
Account_id: 9707 | Owner_id: 9695074332 | Balance: 8554545605
Account_id: 9713 | Owner_id: 9138484511 | Balance: 1081393874
Account_id: 9714 | Owner_id: 4443492958 | Balance: 3811796097
Account_id: 9715 | Owner_id: 9689812482 | Balance: 9560819818
Account_id: 9717 | Owner_id: 4320762676 | Balance: 2392983849
Account_id: 9718 | Owner_id: 3410841739 | Balance: 1596882314
Account_id: 9721 | Owner_id: 5569433849 | Balance: 3051264891
Account_id: 9732 | Owner_id: 6411975275 | Balance: 2049683984
Account_id: 9734 | Owner_id: 1886591111 | Balance: 1065307908
Account_id: 9736 | Owner_id: 2684037859 | Balance: 2436708215
Account_id: 9738 | Owner_id: 9272264666 | Balance: 5754735308
Account_id: 9745 | Owner_id: 6519886322 | Balance: 1463964826
Account_id: 9749 | Owner_id: 9213445102 | Balance: 6850644710
Account_id: 9750 | Owner_id: 7293026531 | Balance: 6916072020
Account_id: 9754 | Owner_id: 5885639800 | Balance: 2804489612
Account_id: 9761 | Owner_id: 5032008701 | Balance: 400554357
Account_id: 9763 | Owner_id: 3052481265 | Balance: 1860017457
Account_id: 9764 | Owner_id: 9317840856 | Balance: 5687239517
Account_id: 9770 | Owner_id: 7066402752 | Balance: 6909220241
Account_id: 9772 | Owner_id: 7880321374 | Balance: 436335928
Account_id: 9785 | Owner_id: 8392114226 | Balance: 7164612455
Account_id: 9787 | Owner_id: 5710557543 | Balance: 2298947571
Account_id: 9790 | Owner_id: 9712698032 | Balance: 1739889535
Account_id: 9796 | Owner_id: 5331606135 | Balance: 1439410829
Account_id: 9799 | Owner_id: 8532356299 | Balance: 633685509
Account_id: 9800 | Owner_id: 8658932473 | Balance: 968246712
Account_id: 9801 | Owner_id: 9654390322 | Balance: 4849285841
Account_id: 9804 | Owner_id: 9219687924 | Balance: 2217004624
Account_id: 9809 | Owner_id: 9177044591 | Balance: 827397252
Account_id: 9813 | Owner_id: 7655750239 | Balance: 6088486075
Account_id: 9817 | Owner_id: 5569229478 | Balance: 1236986295
Account_id: 9824 | Owner_id: 8865330151 | Balance: 6447798438
Account_id: 9826 | Owner_id: 7134403730 | Balance: 5015778715
Account_id: 9830 | Owner_id: 1412164488 | Balance: 599584092
Account_id: 9834 | Owner_id: 8617540804 | Balance: 3411365549
Account_id: 9836 | Owner_id: 7482147102 | Balance: 6296367401
Account_id: 9839 | Owner_id: 8877806303 | Balance: 6573352518
Account_id: 9840 | Owner_id: 8992594333 | Balance: 2059738593
Account_id: 9843 | Owner_id: 3678595472 | Balance: 2378149145
Account_id: 9848 | Owner_id: 5950169881 | Balance: 393857267
Account_id: 9852 | Owner_id: 4387555703 | Balance: 3701109812
Account_id: 9854 | Owner_id: 6263814522 | Balance: 3451197820
Account_id: 9855 | Owner_id: 9544031443 | Balance: 7465605808
Account_id: 9864 | Owner_id: 7856980517 | Balance: 6795573016
Account_id: 9866 | Owner_id: 6965157900 | Balance: 1431335182
Account_id: 9868 | Owner_id: 7135713821 | Balance: 5662854820
Account_id: 9882 | Owner_id: 9413493713 | Balance: 8551699102
Account_id: 9885 | Owner_id: 7003470725 | Balance: 2051890744
Account_id: 9888 | Owner_id: 8344501820 | Balance: 7218932725
Account_id: 9895 | Owner_id: 6364730133 | Balance: 884672082
Account_id: 9911 | Owner_id: 8392114226 | Balance: 2422812345
Account_id: 9916 | Owner_id: 4835847802 | Balance: 3118423648
Account_id: 9920 | Owner_id: 8923979988 | Balance: 5403635251
Account_id: 9923 | Owner_id: 8909721428 | Balance: 1449188447
Account_id: 9928 | Owner_id: 4592474900 | Balance: 1491623642
Account_id: 9938 | Owner_id: 9952015746 | Balance: 2631939883
Account_id: 9947 | Owner_id: 7988205004 | Balance: 7490371154
Account_id: 9952 | Owner_id: 4446306535 | Balance: 2411028524
Account_id: 9953 | Owner_id: 4995151992 | Balance: 3073753451
Account_id: 9954 | Owner_id: 7793786520 | Balance: 5521354535
Account_id: 9961 | Owner_id: 6244566528 | Balance: 1891409617
Account_id: 9971 | Owner_id: 8582489710 | Balance: 1203565065
Account_id: 9972 | Owner_id: 2482167272 | Balance: 1804359162
Account_id: 9973 | Owner_id: 8410909106 | Balance: 3580469532
Account_id: 9974 | Owner_id: 7633907917 | Balance: 3277285555
Account_id: 9981 | Owner_id: 8562670969 | Balance: 5334217013
Account_id: 9985 | Owner_id: 9631544210 | Balance: 2841444240
Account_id: 9994 | Owner_id: 9381704566 | Balance: 4706228333
Account_id: 9998 | Owner_id: 2387759869 | Balance: 2184158204
Account_id: 9999 | Owner_id: 9063715706 | Balance: 543542820
Account_id: 10000 | Owner_id: 2545956250 | Balance: 2531126518
Account_id: 10004 | Owner_id: 7656383519 | Balance: 457181361
Account_id: 10005 | Owner_id: 7549147623 | Balance: 6380517619
Account_id: 10007 | Owner_id: 4038983987 | Balance: 2529280977
Account_id: 10008 | Owner_id: 8357379534 | Balance: 4257391128
Account_id: 10012 | Owner_id: 8513866023 | Balance: 575339693
Account_id: 10013 | Owner_id: 6533280896 | Balance: 1271449107
Account_id: 10014 | Owner_id: 2323602644 | Balance: 2056948156
Account_id: 10015 | Owner_id: 6147413937 | Balance: 1583533287
Account_id: 10016 | Owner_id: 7937158322 | Balance: 7606348616
Account_id: 10019 | Owner_id: 7697775165 | Balance: 6697838844
Account_id: 10025 | Owner_id: 8150424382 | Balance: 3032044682
Account_id: 10026 | Owner_id: 9922241676 | Balance: 7297260469
Account_id: 10031 | Owner_id: 2517958325 | Balance: 1675168097
Account_id: 10037 | Owner_id: 7854054529 | Balance: 5325760581
Account_id: 10039 | Owner_id: 3271399780 | Balance: 1810009031
Account_id: 10043 | Owner_id: 3837395338 | Balance: 1442395590
Account_id: 10044 | Owner_id: 5467645495 | Balance: 939148125
Account_id: 10045 | Owner_id: 9171624693 | Balance: 3568452579
Account_id: 10046 | Owner_id: 6674823607 | Balance: 2272905078
Account_id: 10050 | Owner_id: 6728128592 | Balance: 1348756255
Account_id: 10052 | Owner_id: 7409089011 | Balance: 6235061944
Account_id: 10060 | Owner_id: 4528172697 | Balance: 3828579272
Account_id: 10061 | Owner_id: 8741378523 | Balance: 5751292366
Account_id: 10063 | Owner_id: 7627664702 | Balance: 3138601663
Account_id: 10064 | Owner_id: 8999213347 | Balance: 6809740337
Account_id: 10066 | Owner_id: 5008234837 | Balance: 2842470469
Account_id: 10075 | Owner_id: 3597738555 | Balance: 2728443117
Account_id: 10076 | Owner_id: 1948040812 | Balance: 1281470254
Account_id: 10081 | Owner_id: 9128661640 | Balance: 1950117252
Account_id: 10082 | Owner_id: 9317439333 | Balance: 8178638487
Account_id: 10087 | Owner_id: 9391097678 | Balance: 8415654278
Account_id: 10093 | Owner_id: 6470492056 | Balance: 504415030
Account_id: 10094 | Owner_id: 8256011647 | Balance: 1100380211
Account_id: 10095 | Owner_id: 7514748434 | Balance: 3295685354
Account_id: 10104 | Owner_id: 7596726969 | Balance: 4313711289
Account_id: 10105 | Owner_id: 9047509723 | Balance: 600158784
Account_id: 10107 | Owner_id: 7207499748 | Balance: 2913717569
Account_id: 10108 | Owner_id: 8567671266 | Balance: 3084374958
Account_id: 10109 | Owner_id: 7970798029 | Balance: 1892281918
Account_id: 10115 | Owner_id: 6577746265 | Balance: 2450844196
Account_id: 10116 | Owner_id: 7482147102 | Balance: 4425232338
Account_id: 10118 | Owner_id: 9688103764 | Balance: 4827398840
Account_id: 10125 | Owner_id: 3734547285 | Balance: 2294563741
Account_id: 10126 | Owner_id: 7557860321 | Balance: 456045584
Account_id: 10127 | Owner_id: 6971506089 | Balance: 6784889781
Account_id: 10131 | Owner_id: 7489955742 | Balance: 4207625968
Account_id: 10133 | Owner_id: 8071588466 | Balance: 2873342109
Account_id: 10134 | Owner_id: 5417188403 | Balance: 199004191
Account_id: 10140 | Owner_id: 8729841375 | Balance: 6182700464
Account_id: 10143 | Owner_id: 5134038313 | Balance: 1667645860
Account_id: 10144 | Owner_id: 3818396987 | Balance: 3496690038
Account_id: 10145 | Owner_id: 8740709208 | Balance: 8143901959
Account_id: 10149 | Owner_id: 7001101168 | Balance: 3940812391
Account_id: 10151 | Owner_id: 6491685936 | Balance: 4167998743
Account_id: 10152 | Owner_id: 4858644617 | Balance: 4029599671
Account_id: 10153 | Owner_id: 6423895164 | Balance: 1905591298
Account_id: 10156 | Owner_id: 7555021887 | Balance: 4549550402
Account_id: 10159 | Owner_id: 9657791564 | Balance: 8554518634
Account_id: 10161 | Owner_id: 2840072135 | Balance: 1515201001
Account_id: 10163 | Owner_id: 5526274078 | Balance: 2066704243
Account_id: 10166 | Owner_id: 5890665503 | Balance: 1732495889
Account_id: 10179 | Owner_id: 3708250574 | Balance: 1042972316
Account_id: 10190 | Owner_id: 6691552517 | Balance: 3999358424
Account_id: 10194 | Owner_id: 2224620534 | Balance: 742168637
Account_id: 10197 | Owner_id: 3845773534 | Balance: 943355996
Account_id: 10198 | Owner_id: 9123064364 | Balance: 5028803652
Account_id: 10202 | Owner_id: 7557973894 | Balance: 623799237
Account_id: 10203 | Owner_id: 9169835614 | Balance: 1740025760
Account_id: 10208 | Owner_id: 8145224991 | Balance: 4201353109
Account_id: 10210 | Owner_id: 6343596621 | Balance: 4656494874
Account_id: 10215 | Owner_id: 5856639275 | Balance: 4860040619
Account_id: 10221 | Owner_id: 3780395982 | Balance: 881968175
Account_id: 10226 | Owner_id: 4689675523 | Balance: 4417022045
Account_id: 10229 | Owner_id: 9895814053 | Balance: 4726147715
Account_id: 10232 | Owner_id: 3770113282 | Balance: 542023781
Account_id: 10233 | Owner_id: 7273303606 | Balance: 5702140223
Account_id: 10240 | Owner_id: 5790730475 | Balance: 2847656154
Account_id: 10241 | Owner_id: 9978069281 | Balance: 9881826861
Account_id: 10244 | Owner_id: 8393826529 | Balance: 6025709049
Account_id: 10245 | Owner_id: 3064542737 | Balance: 2343255115
Account_id: 10248 | Owner_id: 5387961989 | Balance: 389204139
Account_id: 10249 | Owner_id: 6676858456 | Balance: 55401985
Account_id: 10250 | Owner_id: 6068983602 | Balance: 3487659135
Account_id: 10251 | Owner_id: 5543620917 | Balance: 1504251127
Account_id: 10255 | Owner_id: 4930976358 | Balance: 4703660751
Account_id: 10257 | Owner_id: 9597479758 | Balance: 5304100144
Account_id: 10262 | Owner_id: 4865075313 | Balance: 983731315
Account_id: 10263 | Owner_id: 5875665386 | Balance: 1669177899
Account_id: 10265 | Owner_id: 9830858016 | Balance: 3781403393
Account_id: 10267 | Owner_id: 8950471058 | Balance: 7337305141
Account_id: 10272 | Owner_id: 8339855530 | Balance: 6509427439
Account_id: 10275 | Owner_id: 7308108610 | Balance: 3548269796
Account_id: 10276 | Owner_id: 6857182320 | Balance: 5311671445
Account_id: 10277 | Owner_id: 6461994995 | Balance: 4542123109
Account_id: 10290 | Owner_id: 7884729059 | Balance: 5114453539
Account_id: 10295 | Owner_id: 4427255964 | Balance: 4006107476
Account_id: 10306 | Owner_id: 8756433538 | Balance: 3088223068
Account_id: 10310 | Owner_id: 4286583841 | Balance: 2958901008
Account_id: 10316 | Owner_id: 8513866023 | Balance: 124875602
Account_id: 10332 | Owner_id: 9888855512 | Balance: 2454489497
Account_id: 10335 | Owner_id: 2016743290 | Balance: 1257403971
Account_id: 10336 | Owner_id: 8277389966 | Balance: 4502531112
Account_id: 10338 | Owner_id: 5781744689 | Balance: 2238458329
Account_id: 10341 | Owner_id: 5948122594 | Balance: 2163060220
Account_id: 10344 | Owner_id: 3724325365 | Balance: 3501809962
Account_id: 10345 | Owner_id: 8356129818 | Balance: 5255412948
Account_id: 10347 | Owner_id: 9067943298 | Balance: 6546641307
Account_id: 10350 | Owner_id: 4165445384 | Balance: 2891526937
Account_id: 10351 | Owner_id: 9253439117 | Balance: 4860063773
Account_id: 10353 | Owner_id: 6485158183 | Balance: 1916560570
Account_id: 10358 | Owner_id: 8277203058 | Balance: 5899501292
Account_id: 10359 | Owner_id: 7087664534 | Balance: 6605591685
Account_id: 10360 | Owner_id: 4501480270 | Balance: 780746220
Account_id: 10361 | Owner_id: 5967079630 | Balance: 4030331602
Account_id: 10366 | Owner_id: 6889283905 | Balance: 4187228166
Account_id: 10370 | Owner_id: 7790987098 | Balance: 5285821601
Account_id: 10374 | Owner_id: 3154584229 | Balance: 2346832923
Account_id: 10375 | Owner_id: 4889950018 | Balance: 1082031648
Account_id: 10383 | Owner_id: 3562472865 | Balance: 2706722335
Account_id: 10389 | Owner_id: 7047352653 | Balance: 5997379643
Account_id: 10390 | Owner_id: 9689812482 | Balance: 7200282156
Account_id: 10392 | Owner_id: 3353091549 | Balance: 1933596476
Account_id: 10393 | Owner_id: 8638319773 | Balance: 89025598
Account_id: 10395 | Owner_id: 9063715706 | Balance: 5775171531
Account_id: 10399 | Owner_id: 7976200675 | Balance: 2683551947
Account_id: 10400 | Owner_id: 7102998550 | Balance: 763675539
Account_id: 10401 | Owner_id: 8518458313 | Balance: 894133984
Account_id: 10403 | Owner_id: 9986872679 | Balance: 8757401940
Account_id: 10405 | Owner_id: 3471028251 | Balance: 2536710008
Account_id: 10412 | Owner_id: 6086306683 | Balance: 5716972567
